LineId,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
17,Jan,30,00:28:18,fajar-server,sshd[2090],Disconnected from 106.75.240.46 port 37036 [preauth],0054e5e2,Disconnected from <*> port <*> [preauth],"['106.75.240.46', '37036']"
18,Jan,30,00:33:23,fajar-server,sshd[2098],Invalid user saito from 93.158.234.214,9302fad4,Invalid user <*> from <*>,"['saito', '93.158.234.214']"
19,Jan,30,00:33:23,fajar-server,sshd[2098],input_userauth_request: invalid user saito [preauth],6b674ff1,input_userauth_request: invalid user <*> [preauth],['saito']
20,Jan,30,00:33:23,fajar-server,sshd[2098],pam_unix(sshd:auth): check pass; user unknown,0849a7d0,pam_unix(sshd:auth): check pass; user unknown,[]
21,Jan,30,00:33:23,fajar-server,sshd[2098],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=93.158.234.214,e0a8b45a,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,"['0', '0', '93.158.234.214']"
22,Jan,30,00:33:24,fajar-server,sshd[2098],Failed password for invalid user saito from 93.158.234.214 port 52863 ssh2,755dc626,Failed <*> for invalid user <*> from <*> port <*> ssh<*>,"['password', 'saito', '93.158.234.214', '52863', '2']"
23,Jan,30,00:33:24,fajar-server,sshd[2098],Received disconnect from 93.158.234.214 port 52863:11: Bye Bye [preauth],c0a756ec,Received disconnect from <*> port <*>:<*>: <*> <*> <*>,"['93.158.234.214', '52863:11', 'Bye', 'Bye [preauth]']"
24,Jan,30,00:33:24,fajar-server,sshd[2098],Disconnected from 93.158.234.214 port 52863 [preauth],0054e5e2,Disconnected from <*> port <*> [preauth],"['93.158.234.214', '52863']"
25,Jan,30,00:35:01,fajar-server,CRON[2102],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
26,Jan,30,00:35:01,fajar-server,CRON[2102],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
27,Jan,30,00:39:01,fajar-server,CRON[2110],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
28,Jan,30,00:39:01,fajar-server,CRON[2110],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
29,Jan,30,00:45:01,fajar-server,CRON[2176],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
30,Jan,30,00:45:01,fajar-server,CRON[2176],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
31,Jan,30,00:46:20,fajar-server,sshd[2181],Invalid user raghav from 198.199.101.113,9302fad4,Invalid user <*> from <*>,"['raghav', '198.199.101.113']"
32,Jan,30,00:46:20,fajar-server,sshd[2181],input_userauth_request: invalid user raghav [preauth],6b674ff1,input_userauth_request: invalid user <*> [preauth],['raghav']
33,Jan,30,00:46:20,fajar-server,sshd[2181],pam_unix(sshd:auth): check pass; user unknown,0849a7d0,pam_unix(sshd:auth): check pass; user unknown,[]
34,Jan,30,00:46:20,fajar-server,sshd[2181],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=198.199.101.113,e0a8b45a,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,"['0', '0', '198.199.101.113']"
35,Jan,30,00:46:22,fajar-server,sshd[2181],Failed password for invalid user raghav from 198.199.101.113 port 38728 ssh2,755dc626,Failed <*> for invalid user <*> from <*> port <*> ssh<*>,"['password', 'raghav', '198.199.101.113', '38728', '2']"
36,Jan,30,00:46:23,fajar-server,sshd[2181],Received disconnect from 198.199.101.113 port 38728:11: Bye Bye [preauth],c0a756ec,Received disconnect from <*> port <*>:<*>: <*> <*> <*>,"['198.199.101.113', '38728:11', 'Bye', 'Bye [preauth]']"
37,Jan,30,00:46:23,fajar-server,sshd[2181],Disconnected from 198.199.101.113 port 38728 [preauth],0054e5e2,Disconnected from <*> port <*> [preauth],"['198.199.101.113', '38728']"
38,Jan,30,00:46:33,fajar-server,sshd[2183],Invalid user ujjendra from 148.70.223.29,9302fad4,Invalid user <*> from <*>,"['ujjendra', '148.70.223.29']"
39,Jan,30,00:46:33,fajar-server,sshd[2183],input_userauth_request: invalid user ujjendra [preauth],6b674ff1,input_userauth_request: invalid user <*> [preauth],['ujjendra']
40,Jan,30,00:46:34,fajar-server,sshd[2183],pam_unix(sshd:auth): check pass; user unknown,0849a7d0,pam_unix(sshd:auth): check pass; user unknown,[]
41,Jan,30,00:46:34,fajar-server,sshd[2183],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=148.70.223.29,e0a8b45a,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,"['0', '0', '148.70.223.29']"
42,Jan,30,00:46:36,fajar-server,sshd[2183],Failed password for invalid user ujjendra from 148.70.223.29 port 39496 ssh2,755dc626,Failed <*> for invalid user <*> from <*> port <*> ssh<*>,"['password', 'ujjendra', '148.70.223.29', '39496', '2']"
43,Jan,30,00:46:36,fajar-server,sshd[2183],Received disconnect from 148.70.223.29 port 39496:11: Bye Bye [preauth],c0a756ec,Received disconnect from <*> port <*>:<*>: <*> <*> <*>,"['148.70.223.29', '39496:11', 'Bye', 'Bye [preauth]']"
44,Jan,30,00:46:36,fajar-server,sshd[2183],Disconnected from 148.70.223.29 port 39496 [preauth],0054e5e2,Disconnected from <*> port <*> [preauth],"['148.70.223.29', '39496']"
45,Jan,30,00:53:27,fajar-server,sshd[2193],refused connect from 174.138.56.93 (174.138.56.93),95184834,refused connect from <*> (<*>),"['174.138.56.93', '174.138.56.93']"
46,Jan,30,00:55:01,fajar-server,CRON[2196],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
47,Jan,30,00:55:01,fajar-server,CRON[2196],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
48,Jan,30,00:55:28,fajar-server,sshd[2199],refused connect from 174.138.56.93 (174.138.56.93),95184834,refused connect from <*> (<*>),"['174.138.56.93', '174.138.56.93']"
49,Jan,30,00:57:28,fajar-server,sshd[2203],refused connect from 174.138.56.93 (174.138.56.93),95184834,refused connect from <*> (<*>),"['174.138.56.93', '174.138.56.93']"
50,Jan,30,01:05:01,fajar-server,CRON[2213],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
51,Jan,30,01:05:01,fajar-server,CRON[2213],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
52,Jan,30,01:09:01,fajar-server,CRON[2221],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
53,Jan,30,01:09:01,fajar-server,CRON[2221],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
54,Jan,30,01:13:00,fajar-server,sshd[2284],Connection closed by 128.199.118.30 port 16392 [preauth],0a7846c3,Connection <*> by <*> port <*> [preauth],"['closed', '128.199.118.30', '16392']"
55,Jan,30,01:15:01,fajar-server,CRON[2290],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
56,Jan,30,01:15:01,fajar-server,CRON[2290],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
57,Jan,30,01:17:01,fajar-server,CRON[2295],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
58,Jan,30,01:17:01,fajar-server,CRON[2295],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
59,Jan,30,01:18:09,fajar-server,sshd[2299],Invalid user acalesvara from 62.234.75.76,9302fad4,Invalid user <*> from <*>,"['acalesvara', '62.234.75.76']"
60,Jan,30,01:18:09,fajar-server,sshd[2299],input_userauth_request: invalid user acalesvara [preauth],6b674ff1,input_userauth_request: invalid user <*> [preauth],['acalesvara']
61,Jan,30,01:18:09,fajar-server,sshd[2299],pam_unix(sshd:auth): check pass; user unknown,0849a7d0,pam_unix(sshd:auth): check pass; user unknown,[]
62,Jan,30,01:18:09,fajar-server,sshd[2299],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.234.75.76,e0a8b45a,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,"['0', '0', '62.234.75.76']"
63,Jan,30,01:18:11,fajar-server,sshd[2299],Failed password for invalid user acalesvara from 62.234.75.76 port 48266 ssh2,755dc626,Failed <*> for invalid user <*> from <*> port <*> ssh<*>,"['password', 'acalesvara', '62.234.75.76', '48266', '2']"
64,Jan,30,01:18:11,fajar-server,sshd[2299],Received disconnect from 62.234.75.76 port 48266:11: Bye Bye [preauth],c0a756ec,Received disconnect from <*> port <*>:<*>: <*> <*> <*>,"['62.234.75.76', '48266:11', 'Bye', 'Bye [preauth]']"
65,Jan,30,01:18:11,fajar-server,sshd[2299],Disconnected from 62.234.75.76 port 48266 [preauth],0054e5e2,Disconnected from <*> port <*> [preauth],"['62.234.75.76', '48266']"
66,Jan,30,01:21:55,fajar-server,sshd[2305],Invalid user shrigauri from 82.81.50.220,9302fad4,Invalid user <*> from <*>,"['shrigauri', '82.81.50.220']"
67,Jan,30,01:21:55,fajar-server,sshd[2305],input_userauth_request: invalid user shrigauri [preauth],6b674ff1,input_userauth_request: invalid user <*> [preauth],['shrigauri']
68,Jan,30,01:21:55,fajar-server,sshd[2305],pam_unix(sshd:auth): check pass; user unknown,0849a7d0,pam_unix(sshd:auth): check pass; user unknown,[]
69,Jan,30,01:21:55,fajar-server,sshd[2305],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=82.81.50.220,e0a8b45a,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,"['0', '0', '82.81.50.220']"
70,Jan,30,01:21:57,fajar-server,sshd[2305],Failed password for invalid user shrigauri from 82.81.50.220 port 49808 ssh2,755dc626,Failed <*> for invalid user <*> from <*> port <*> ssh<*>,"['password', 'shrigauri', '82.81.50.220', '49808', '2']"
71,Jan,30,01:21:57,fajar-server,sshd[2305],Received disconnect from 82.81.50.220 port 49808:11: Bye Bye [preauth],c0a756ec,Received disconnect from <*> port <*>:<*>: <*> <*> <*>,"['82.81.50.220', '49808:11', 'Bye', 'Bye [preauth]']"
72,Jan,30,01:21:57,fajar-server,sshd[2305],Disconnected from 82.81.50.220 port 49808 [preauth],0054e5e2,Disconnected from <*> port <*> [preauth],"['82.81.50.220', '49808']"
73,Jan,30,01:25:02,fajar-server,CRON[2311],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
74,Jan,30,01:25:02,fajar-server,CRON[2311],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
75,Jan,30,01:29:43,fajar-server,sshd[2319],Invalid user shantanu from 118.25.156.20,9302fad4,Invalid user <*> from <*>,"['shantanu', '118.25.156.20']"
76,Jan,30,01:29:43,fajar-server,sshd[2319],input_userauth_request: invalid user shantanu [preauth],6b674ff1,input_userauth_request: invalid user <*> [preauth],['shantanu']
77,Jan,30,01:29:43,fajar-server,sshd[2319],pam_unix(sshd:auth): check pass; user unknown,0849a7d0,pam_unix(sshd:auth): check pass; user unknown,[]
78,Jan,30,01:29:43,fajar-server,sshd[2319],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=118.25.156.20,e0a8b45a,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,"['0', '0', '118.25.156.20']"
79,Jan,30,01:29:45,fajar-server,sshd[2319],Failed password for invalid user shantanu from 118.25.156.20 port 50142 ssh2,755dc626,Failed <*> for invalid user <*> from <*> port <*> ssh<*>,"['password', 'shantanu', '118.25.156.20', '50142', '2']"
80,Jan,30,01:29:45,fajar-server,sshd[2319],Received disconnect from 118.25.156.20 port 50142:11: Bye Bye [preauth],c0a756ec,Received disconnect from <*> port <*>:<*>: <*> <*> <*>,"['118.25.156.20', '50142:11', 'Bye', 'Bye [preauth]']"
81,Jan,30,01:29:45,fajar-server,sshd[2319],Disconnected from 118.25.156.20 port 50142 [preauth],0054e5e2,Disconnected from <*> port <*> [preauth],"['118.25.156.20', '50142']"
82,Jan,30,01:35:01,fajar-server,CRON[2328],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
83,Jan,30,01:35:01,fajar-server,CRON[2328],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
84,Jan,30,01:35:54,fajar-server,sshd[2331],Invalid user ruchi from 123.31.29.203,9302fad4,Invalid user <*> from <*>,"['ruchi', '123.31.29.203']"
85,Jan,30,01:35:54,fajar-server,sshd[2331],input_userauth_request: invalid user ruchi [preauth],6b674ff1,input_userauth_request: invalid user <*> [preauth],['ruchi']
86,Jan,30,01:35:54,fajar-server,sshd[2331],pam_unix(sshd:auth): check pass; user unknown,0849a7d0,pam_unix(sshd:auth): check pass; user unknown,[]
87,Jan,30,01:35:54,fajar-server,sshd[2331],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=123.31.29.203,e0a8b45a,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,"['0', '0', '123.31.29.203']"
88,Jan,30,01:35:56,fajar-server,sshd[2331],Failed password for invalid user ruchi from 123.31.29.203 port 42254 ssh2,755dc626,Failed <*> for invalid user <*> from <*> port <*> ssh<*>,"['password', 'ruchi', '123.31.29.203', '42254', '2']"
89,Jan,30,01:35:56,fajar-server,sshd[2331],Received disconnect from 123.31.29.203 port 42254:11: Bye Bye [preauth],c0a756ec,Received disconnect from <*> port <*>:<*>: <*> <*> <*>,"['123.31.29.203', '42254:11', 'Bye', 'Bye [preauth]']"
90,Jan,30,01:35:56,fajar-server,sshd[2331],Disconnected from 123.31.29.203 port 42254 [preauth],0054e5e2,Disconnected from <*> port <*> [preauth],"['123.31.29.203', '42254']"
91,Jan,30,01:38:04,fajar-server,sshd[2336],Connection closed by 182.180.142.71 port 60666 [preauth],0a7846c3,Connection <*> by <*> port <*> [preauth],"['closed', '182.180.142.71', '60666']"
92,Jan,30,01:39:01,fajar-server,CRON[2340],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
93,Jan,30,01:39:01,fajar-server,CRON[2340],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
94,Jan,30,01:45:01,fajar-server,CRON[2407],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
95,Jan,30,01:45:01,fajar-server,CRON[2407],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
96,Jan,30,01:55:01,fajar-server,CRON[2421],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
97,Jan,30,01:55:01,fajar-server,CRON[2421],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
98,Jan,30,01:59:56,fajar-server,sshd[2430],Invalid user informix from 178.128.123.111,9302fad4,Invalid user <*> from <*>,"['informix', '178.128.123.111']"
99,Jan,30,01:59:56,fajar-server,sshd[2430],input_userauth_request: invalid user informix [preauth],6b674ff1,input_userauth_request: invalid user <*> [preauth],['informix']
100,Jan,30,01:59:56,fajar-server,sshd[2430],pam_unix(sshd:auth): check pass; user unknown,0849a7d0,pam_unix(sshd:auth): check pass; user unknown,[]
101,Jan,30,01:59:56,fajar-server,sshd[2430],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=178.128.123.111,e0a8b45a,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,"['0', '0', '178.128.123.111']"
102,Jan,30,01:59:58,fajar-server,sshd[2430],Failed password for invalid user informix from 178.128.123.111 port 35478 ssh2,755dc626,Failed <*> for invalid user <*> from <*> port <*> ssh<*>,"['password', 'informix', '178.128.123.111', '35478', '2']"
103,Jan,30,01:59:58,fajar-server,sshd[2430],Received disconnect from 178.128.123.111 port 35478:11: Bye Bye [preauth],c0a756ec,Received disconnect from <*> port <*>:<*>: <*> <*> <*>,"['178.128.123.111', '35478:11', 'Bye', 'Bye [preauth]']"
104,Jan,30,01:59:58,fajar-server,sshd[2430],Disconnected from 178.128.123.111 port 35478 [preauth],0054e5e2,Disconnected from <*> port <*> [preauth],"['178.128.123.111', '35478']"
105,Jan,30,02:05:01,fajar-server,CRON[2438],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
106,Jan,30,02:05:01,fajar-server,CRON[2438],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
107,Jan,30,02:05:03,fajar-server,sshd[2442],Invalid user bahumathi from 213.82.88.180,9302fad4,Invalid user <*> from <*>,"['bahumathi', '213.82.88.180']"
108,Jan,30,02:05:03,fajar-server,sshd[2442],input_userauth_request: invalid user bahumathi [preauth],6b674ff1,input_userauth_request: invalid user <*> [preauth],['bahumathi']
109,Jan,30,02:05:03,fajar-server,sshd[2442],pam_unix(sshd:auth): check pass; user unknown,0849a7d0,pam_unix(sshd:auth): check pass; user unknown,[]
110,Jan,30,02:05:03,fajar-server,sshd[2442],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=213.82.88.180,e0a8b45a,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,"['0', '0', '213.82.88.180']"
111,Jan,30,02:05:05,fajar-server,sshd[2442],Failed password for invalid user bahumathi from 213.82.88.180 port 4205 ssh2,755dc626,Failed <*> for invalid user <*> from <*> port <*> ssh<*>,"['password', 'bahumathi', '213.82.88.180', '4205', '2']"
112,Jan,30,02:05:05,fajar-server,sshd[2442],Received disconnect from 213.82.88.180 port 4205:11: Bye Bye [preauth],c0a756ec,Received disconnect from <*> port <*>:<*>: <*> <*> <*>,"['213.82.88.180', '4205:11', 'Bye', 'Bye [preauth]']"
113,Jan,30,02:05:05,fajar-server,sshd[2442],Disconnected from 213.82.88.180 port 4205 [preauth],0054e5e2,Disconnected from <*> port <*> [preauth],"['213.82.88.180', '4205']"
114,Jan,30,02:05:37,fajar-server,sshd[2444],Invalid user yamini from 111.229.81.58,9302fad4,Invalid user <*> from <*>,"['yamini', '111.229.81.58']"
115,Jan,30,02:05:37,fajar-server,sshd[2444],input_userauth_request: invalid user yamini [preauth],6b674ff1,input_userauth_request: invalid user <*> [preauth],['yamini']
116,Jan,30,02:05:37,fajar-server,sshd[2444],pam_unix(sshd:auth): check pass; user unknown,0849a7d0,pam_unix(sshd:auth): check pass; user unknown,[]
117,Jan,30,02:05:37,fajar-server,sshd[2444],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=111.229.81.58,e0a8b45a,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,"['0', '0', '111.229.81.58']"
118,Jan,30,02:05:39,fajar-server,sshd[2444],Failed password for invalid user yamini from 111.229.81.58 port 59436 ssh2,755dc626,Failed <*> for invalid user <*> from <*> port <*> ssh<*>,"['password', 'yamini', '111.229.81.58', '59436', '2']"
119,Jan,30,02:05:40,fajar-server,sshd[2444],Received disconnect from 111.229.81.58 port 59436:11: Bye Bye [preauth],c0a756ec,Received disconnect from <*> port <*>:<*>: <*> <*> <*>,"['111.229.81.58', '59436:11', 'Bye', 'Bye [preauth]']"
120,Jan,30,02:05:40,fajar-server,sshd[2444],Disconnected from 111.229.81.58 port 59436 [preauth],0054e5e2,Disconnected from <*> port <*> [preauth],"['111.229.81.58', '59436']"
121,Jan,30,02:09:01,fajar-server,CRON[2449],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
122,Jan,30,02:09:01,fajar-server,CRON[2449],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
123,Jan,30,02:15:01,fajar-server,CRON[2517],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
124,Jan,30,02:15:01,fajar-server,CRON[2517],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
125,Jan,30,02:17:01,fajar-server,CRON[2522],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
126,Jan,30,02:17:01,fajar-server,CRON[2522],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
127,Jan,30,02:25:01,fajar-server,CRON[2534],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
128,Jan,30,02:25:01,fajar-server,CRON[2534],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
129,Jan,30,02:27:55,fajar-server,sshd[2540],Connection closed by 82.81.50.220 port 43208 [preauth],0a7846c3,Connection <*> by <*> port <*> [preauth],"['closed', '82.81.50.220', '43208']"
130,Jan,30,02:35:01,fajar-server,CRON[2551],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
131,Jan,30,02:35:01,fajar-server,CRON[2551],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
132,Jan,30,02:38:58,fajar-server,sshd[2559],Connection closed by 82.81.50.220 port 33442 [preauth],0a7846c3,Connection <*> by <*> port <*> [preauth],"['closed', '82.81.50.220', '33442']"
133,Jan,30,02:39:01,fajar-server,CRON[2561],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
134,Jan,30,02:39:01,fajar-server,CRON[2561],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
135,Jan,30,02:43:18,fajar-server,sshd[2626],Invalid user abhishish from 35.154.48.169,9302fad4,Invalid user <*> from <*>,"['abhishish', '35.154.48.169']"
136,Jan,30,02:43:18,fajar-server,sshd[2626],input_userauth_request: invalid user abhishish [preauth],6b674ff1,input_userauth_request: invalid user <*> [preauth],['abhishish']
137,Jan,30,02:43:18,fajar-server,sshd[2626],pam_unix(sshd:auth): check pass; user unknown,0849a7d0,pam_unix(sshd:auth): check pass; user unknown,[]
138,Jan,30,02:43:18,fajar-server,sshd[2626],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=35.154.48.169,e0a8b45a,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,"['0', '0', '35.154.48.169']"
139,Jan,30,02:43:20,fajar-server,sshd[2626],Failed password for invalid user abhishish from 35.154.48.169 port 58556 ssh2,755dc626,Failed <*> for invalid user <*> from <*> port <*> ssh<*>,"['password', 'abhishish', '35.154.48.169', '58556', '2']"
140,Jan,30,02:43:20,fajar-server,sshd[2626],Received disconnect from 35.154.48.169 port 58556:11: Bye Bye [preauth],c0a756ec,Received disconnect from <*> port <*>:<*>: <*> <*> <*>,"['35.154.48.169', '58556:11', 'Bye', 'Bye [preauth]']"
141,Jan,30,02:43:20,fajar-server,sshd[2626],Disconnected from 35.154.48.169 port 58556 [preauth],0054e5e2,Disconnected from <*> port <*> [preauth],"['35.154.48.169', '58556']"
142,Jan,30,02:43:55,fajar-server,sshd[2628],Invalid user maatanga from 182.180.142.71,9302fad4,Invalid user <*> from <*>,"['maatanga', '182.180.142.71']"
143,Jan,30,02:43:55,fajar-server,sshd[2628],input_userauth_request: invalid user maatanga [preauth],6b674ff1,input_userauth_request: invalid user <*> [preauth],['maatanga']
144,Jan,30,02:43:55,fajar-server,sshd[2628],pam_unix(sshd:auth): check pass; user unknown,0849a7d0,pam_unix(sshd:auth): check pass; user unknown,[]
