EventId,EventTemplate,Occurrences
f6738fb0,[ <*>.<*>] vmxnet3 <*>:<*>:<*>.<*> <*> NIC Link is Up <*> Mbps,8
bfbb2f6d,[ <*>.<*>] mptbase: ioc0: Initiating bringup,4
b4e0009e,[ <*>.<*>] input: VirtualPS/<*> VMware VMMouse as /devices/platform/i8042/serio1/input/input<*>,8
86c8a9e5,[ <*>.<*>] vmxnet3 <*>:<*>:<*>.<*> ens160: renamed from eth<*>,4
87cfa48c,[ <*>.<*>] ioc0: LSI53C1030 B0: Capabilities={Initiator},4
d83f375a,"[ <*>.<*>] scsi host2: ioc0: LSI53C1030 B0, FwRev=01032920h, Ports=<*>, MaxQ=<*>, IRQ=<*>",4
031ffec2,[ <*>.<*>] scsi <*>:<*>:<*>:<*>: Direct-Access VMware Virtual disk <*>.<*> PQ: <*> ANSI: <*>,4
90533fb0,[ <*>.<*>] scsi target2:<*>:<*>: <*> Domain Validation,8
5d667c4a,[ <*>.<*>] [drm] DMA map mode: Using physical TTM page addresses.,4
e2c06824,[ <*>.<*>] scsi target2:<*>:<*>: Domain Validation skipping write tests,4
352c22da,"[ <*>.<*>] scsi target2:<*>:<*>: FAST-<*> WIDE SCSI <*>.<*> MB/s ST (<*> ns, offset <*>)",4
3578c8d2,[ <*>.<*>] [drm] <*> <*>,49
a33e5597,[ <*>.<*>] [drm] <*> <*> <*>.,8
1e5de210,[ <*>.<*>] [drm] Max GMR ids is <*>,4
331c2c9b,[ <*>.<*>] [drm] Max number of GMR pages is <*>,4
c2de576e,[ <*>.<*>] sd <*>:<*>:<*>:<*>: [sda] <*> <*>-byte logical blocks: (<*>.<*> GB/<*>.<*> GiB),4
ed6380b9,[ <*>.<*>] sd <*>:<*>:<*>:<*>: [sda] Write Protect is off,4
437138ae,[ <*>.<*>] sd <*>:<*>:<*>:<*>: [sda] Mode Sense: <*> <*> <*> <*>,4
360d01e5,[ <*>.<*>] sd <*>:<*>:<*>:<*>: [sda] <*> <*> <*>,8
3b16214e,[ <*>.<*>] sd <*>:<*>:<*>:<*>: [sda] Assuming drive cache: write through,4
e4772aab,[ <*>.<*>] [drm] Max dedicated hypervisor surface memory is <*> kiB,4
20b97c8a,[ <*>.<*>] [drm] <*> <*> <*> size is <*> kiB,12
0a397137,[ <*>.<*>] [TTM] Zone kernel: Available graphics memory: <*> kiB,4
282e968d,[ <*>.<*>] [TTM] Initializing pool allocator,4
ca7eece8,[ <*>.<*>] [TTM] Initializing DMA pool allocator,4
ce4d1ee6,[ <*>.<*>] [drm] Supports vblank timestamp caching Rev <*> (<*>.<*>.<*>).,4
9865a5ff,[ <*>.<*>] [drm] No driver support for vblank timestamp query.,4
6f508271,[ <*>.<*>] [drm] Screen Objects Display Unit initialized,4
1b215a98,[ <*>.<*>] [drm] Fifo max 0x00040000 min 0x00001000 cap 0x0000077f,4
436073d9,[ <*>.<*>] fbcon: svgadrmfb (fb0) is primary device,4
38b26182,[ <*>.<*>] Console: switching to colour frame buffer device 100x<*>,4
6a14d689,[ <*>.<*>] [drm] Initialized vmwgfx <*>.<*>.<*> <*> for <*>:<*>:0f.<*> on minor <*>,4
19054e89,[ <*>.<*>] sda: sda1 sda2 < sda5 >,4
18923b39,[ <*>.<*>] VMware PVSCSI driver - version <*>-k,4
a7a49481,[ <*>.<*>] EXT4-fs (dm-<*>): mounted filesystem with ordered data mode. Opts: (null),4
6729c12b,[ <*>.<*>] random: nonblocking pool is initialized,3
d3875ee0,[ <*>.<*>] lp: driver loaded but no devices found,4
ceb4e7c6,"[ <*>.<*>] nf_conntrack version <*>.<*>.<*> (<*> buckets, <*> max)",4
1a26fe39,[ <*>.<*>] EXT4-fs (dm-<*>): re-mounted. Opts: errors=remount-ro,4
43375241,"[ <*>.<*>] vmw_vmci <*>:<*>:<*>.<*>: Found VMCI PCI device at 0x11080, irq <*>",4
4abfa1dd,[ <*>.<*>] vmw_vmci <*>:<*>:<*>.<*>: Using capabilities 0xc,4
51712743,[ <*>.<*>] Guest personality initialized and is active,4
a79a69dc,"[ <*>.<*>] VMCI host device registered (name=vmci, major=<*>, minor=<*>)",4
d41808f7,[ <*>.<*>] Initialized host personality,4
0701bc46,[ <*>.<*>] parport_pc <*>:<*>: reported by Plug and Play ACPI,4
fcfe2eff,"[ <*>.<*>] parport0: PC-style at 0x378, irq <*> [PCSPP,TRISTATE]",4
5adb9314,[ <*>.<*>] piix4_smbus <*>:<*>:<*>.<*>: SMBus Host Controller not enabled!,4
3fadc048,[ <*>.<*>] ppdev: user-space parallel port driver,4
c2ed56a0,[ <*>.<*>] AVX version of gcm_enc/dec engaged.,4
5efd1941,[ <*>.<*>] AES CTR mode by8 optimization enabled,4
1b5217dd,[ <*>.<*>] intel_rapl: no valid rapl domains found in package <*>,6
7bc0af0e,[ <*>.<*>] Adding 2093052k swap on /dev/mapper/fajar--server--vg-swap_<*>. Priority:<*> extents:<*> across:2093052k FS,4
ef88a2eb,[ <*>.<*>] EXT4-fs (sda1): mounting ext2 file system using the ext4 subsystem,4
d3789394,[ <*>.<*>] EXT4-fs (sda1): mounted filesystem without journal. Opts: (null),4
d4a7c861,"[ <*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" <*> pid=<*> comm=""apparmor_parser""",27
e69769ef,"[ <*>.<*>] cgroup: new mount options do not match the existing superblock, will be ignored",3
8eed12ae,"[ <*>.<*>] vmxnet3 <*>:<*>:<*>.<*> ens160: intr type <*>, mode <*>, <*> vectors allocated",4
1c76bbdf,[ <*>.<*>] [UFW BLOCK] IN=ens160 OUT= MAC=<*>:<*>:<*>:<*>:ef:d6:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> PROTO=<*>,8
a04feb7c,[ <*>.<*>] nf_conntrack: automatic helper assignment is deprecated and it will be removed soon. Use the iptables CT target to attach helpers instead.,3
9f29b756,[ <*>.<*>] <*> <*> hash matches,2
c090d417,"[ <*>.<*>] SGI XFS with ACLs, security attributes, realtime, no debug enabled",1
47150e55,"[ <*>.<*>] JFS: nTxBlock = <*>, nTxLock = <*>",1
95150cd3,[ <*>.<*>] ntfs: driver <*>.<*>.<*> [Flags: R/O MODULE].,1
fd918f0a,[ <*>.<*>] QNX4 filesystem <*>.<*>.<*> registered.,1
7c1956f1,[ <*>.<*>] raid6: <*> <*> <*> MB/s,6
e9619ba7,[ <*>.<*>] raid6: using algorithm sse2x4 gen() <*> MB/s,1
50e3bf8c,"[ <*>.<*>] raid6: .... xor() <*> MB/s, rmw enabled",1
80e67dec,[ <*>.<*>] raid6: using ssse3x2 recovery algorithm,1
84ddec77,[ <*>.<*>] xor: automatically using best checksumming function:,1
7dabc3c3,[ <*>.<*>] [UFW BLOCK] IN=ens160 OUT= MAC=<*>:<*>:<*>:<*>:ef:d6:ec:bd:1d:<*>:<*>:d4:<*>:<*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,9
336b65b9,[<*>.<*>] lvm2-activation[<*>]: segfault at d0 ip <*> sp <*> error <*> in <*>,8
bcd3a822,"[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): apparmor=""STATUS"" <*> profile=""unconfined"" <*> pid=<*> comm=""apparmor_parser""",19
f159934b,"[<*>.<*>] SGI XFS with ACLs, security attributes, realtime, no debug enabled",1
1e5fd345,"[<*>.<*>] JFS: nTxBlock = <*>, nTxLock = <*>",1
5b80a6cb,[<*>.<*>] ntfs: driver <*>.<*>.<*> [Flags: R/O MODULE].,1
d2c94d72,[<*>.<*>] QNX4 filesystem <*>.<*>.<*> registered.,1
9e9715b2,[<*>.<*>] raid6: <*> <*> <*> MB/s,6
d52c0bab,[<*>.<*>] raid6: using algorithm sse2x4 gen() <*> MB/s,1
93d67d64,"[<*>.<*>] raid6: .... xor() <*> MB/s, rmw enabled",1
aabdb1b0,[<*>.<*>] raid6: using ssse3x2 recovery algorithm,1
111a01f8,[<*>.<*>] xor: automatically using best checksumming function:,1
b2d4854d,[<*>.<*>] avx : <*>.<*> MB/sec,1
7a05b312,[<*>.<*>] Btrfs loaded,1
a4bb9540,[ <*>.<*>] Linux version <*>.<*>.<*>-<*>-generic (buildd@lcy01-amd64-<*>) (gcc version <*>.<*>.<*> (Ubuntu <*>.<*>.<*>-1ubuntu1~<*>.<*>.<*>)) #<*>-Ubuntu SMP Fri Jan <*> <*>:<*>:<*> UTC <*> (Ubuntu <*>.<*>.<*>-<*>.<*>-generic <*>.<*>.<*>),1
ad608d98,[ <*>.<*>] vmware: TSC freq read from hypervisor : <*>.<*> MHz,1
26b13859,[ <*>.<*>] vmware: Host bus clock speed read from hypervisor : <*> Hz,1
4c61dc78,[ <*>.<*>] vmware: using sched offset of <*> ns,1
27c9a81a,[ <*>.<*>] found SMP MP-table at [mem 0x000f6bf0-0x000f6bff],1
483df09c,[ <*>.<*>] ACPI: SRAT: Node <*> PXM <*> [mem <*>,3
e2a8ecc6,[ <*>.<*>] Reserved but unavailable: <*> pages,1
bfe7c01d,[ <*>.<*>] random: get_random_bytes called from start_kernel+0x99/0x4fd with crng_init=<*>,1
e239aa8c,[ <*>.<*>] percpu: Embedded <*> pages/cpu s147456 r8192 d28672 u<*>,1
6111a56b,"[ <*>.<*>] Built <*> zonelists, mobility grouping on. Total pages: <*>",1
448ffa05,"[ <*>.<*>] NR_IRQS: <*>, nr_irqs: <*>, preallocated irqs: <*>",1
78932e3c,[ <*>.<*>] APIC: Switch to symmetric I/O mode setup,1
1c23df9b,"[ <*>.<*>] Performance Events: SandyBridge events, core PMU driver.",1
39f2270c,[ <*>.<*>] Hierarchical SRCU implementation.,1
0fb2c1cc,[ <*>.<*>] NMI watchdog: Perf event create on CPU <*> failed with -<*>,1
5fbc9904,[ <*>.<*>] NMI watchdog: Perf NMI watchdog permanently disabled,1
b2081125,[ <*>.<*>] smp: Bringing up secondary CPUs ...,1
515f329c,[ <*>.<*>] x86/mm: Memory block size: 128MB,1
74417e93,[ <*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): state=initialized audit_enabled=<*> res=<*>,1
51c961ec,[ <*>.<*>] ACPI: Added <*>,3
115b40cd,[ <*>.<*>] ACPI: BIOS _OSI(Darwin) query ignored,1
5e00996b,[ <*>.<*>] pci <*>:<*>:0f.<*>: vgaarb: setting as boot VGA device,1
98eef31e,"[ <*>.<*>] pci <*>:<*>:0f.<*>: vgaarb: VGA device added: decodes=io+mem,owns=io+mem,locks=none",1
6de95a49,[ <*>.<*>] pci <*>:<*>:0f.<*>: vgaarb: bridge control possible,1
473c0075,[ <*>.<*>] EDAC <*> Ver: <*>.<*>.<*>,2
e79f8145,[ <*>.<*>] NetLabel: protocols = UNLABELED CIPSOv4 CALIPSO,1
28c67659,[ <*>.<*>] pci <*>:<*>:0f.<*>: Video device with shadowed ROM at [mem 0x000c0000-0x000dffff],1
f1c1ebff,[ <*>.<*>] workingset: timestamp_bits=<*> max_order=<*> bucket_order=<*>,1
ead743cb,[ <*>.<*>] pcieport <*>:<*>:<*>.<*>: Signaling PME with IRQ <*>,32
4b4d22f6,[ <*>.<*>] intel_idle: Please enable MWAIT in BIOS SETUP,1
26c4f486,[ <*>.<*>] Segment Routing with IPv<*>,1
48176c35,[ <*>.<*>] mce: Using <*> MCE banks,1
329258f5,[ <*>.<*>] RAS: Correctable Errors collector initialized.,1
fac40153,"[ <*>.<*>] sched_clock: Marking stable (<*>, <*>)->(<*>, <*>)",1
5826d90e,"[ <*>.<*>] ima: No TPM chip found, activating TPM-bypass! (rc=<*>)",1
8cde047a,[ <*>.<*>] Freeing unused kernel image memory: <*>,3
0456e59a,"[ <*>.<*>] x86/mm: Checked W+X mappings: passed, no W+X pages found.",2
03c80a6b,[ <*>.<*>] x86/mm: Checking user space page tables,1
18bc9693,[ <*>.<*>] tsc: Refined TSC clocksource calibration: <*>.<*> MHz,1
1a9dfbad,[ <*>.<*>] random: <*> uninitialized urandom read (<*> bytes read),6
4213e9fc,[ <*>.<*>] random: crng init done,1
e97f040c,[ <*>.<*>] random: <*> urandom warning(s) missed due to ratelimiting,1
19e86264,"[ <*>.<*>] RAPL PMU: API unit is <*>^<*> Joules, <*> fixed counters, <*> ms ovfl timer",1
45b03d6d,[ <*>.<*>] RAPL PMU: hw unit of domain <*> <*>^<*> Joules,3
06926213,[ <*>.<*>] EDAC sbridge: Seeking for: PCI ID <*>:3ca<*>,1
12dda522,[ <*>.<*>] nf_conntrack: default automatic helper assignment has been turned off for security reasons and CT-based firewall rule not found. Use the iptables CT target to attach helpers instead.,1
75d8c06a,[ <*>.<*>] [UFW BLOCK] IN=ens160 OUT= MAC=<*>:<*>:<*>:<*>:ef:d6:ec:bd:1d:<*>:<*>:d4:<*>:<*> SRC=<*> DST=<*> LEN=<*> TOS=0x02 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 CWR ECE SYN URGP=<*>,2
110787f8,[ <*>.<*>] [UFW BLOCK] IN=ens160 OUT= MAC=<*>:<*>:<*>:<*>:ef:d6:ec:bd:1d:<*>:<*>:d4:<*>:<*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,4
31786e27,[<*>.<*>] systemd: <*> output lines suppressed due to ratelimiting,1
2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,877
ff85adb6,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> <*> <*> <*> <*> <*> <*>,152
c752e6c7,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): table=filter family=<*> entries=<*>,4
4ab79677,"[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): arch=c000003e syscall=<*> success=yes exit=<*> a0=<*> a1=<*> a2=<*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> tty=(none) ses=<*> comm=""iptables"" exe=""/sbin/xtables-multi"" key=(null)",4
c91504ad,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): <*>,4
d5ea42ee,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): audit_enabled=<*> old=<*> auid=<*> ses=<*> res=<*>,5
b79db228,[<*>.<*>] kauditd_printk_skb: <*> callbacks suppressed,9
0f111e0a,"[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): auid=<*> uid=<*> gid=<*> ses=<*> pid=<*> <*> exe=""/var/lib/kibana/headless_shell-linux/headless_shell"" sig=<*> arch=c000003e syscall=<*> compat=<*> <*> code=0x<*>",48
300db269,"[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> msg='op=adding group to <*> id=<*> exe=""/usr/sbin/groupadd"" hostname=fajar-server addr=? terminal=pts/<*> res=success'",4
576a5ca4,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> hostname=fajar-server addr=? terminal=pts/<*> res=success',2
c17746da,"[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> msg='op=change max age id=<*> exe=""/usr/bin/chage"" hostname=fajar-server addr=? terminal=pts/<*> res=success'",1
